"ntree" "mtry" "region" "year" "accuracy"
800 40 26 2019 0.9497
100 5 26 2020 0.9418
200 5 26 2020 0.9387
400 5 26 2020 0.9385
800 5 26 2020 0.9395
100 10 26 2020 0.9339
200 10 26 2020 0.9436
400 10 26 2020 0.9412
800 10 26 2020 0.9423
100 20 26 2020 0.9461
200 20 26 2020 0.9422
400 20 26 2020 0.9416
800 20 26 2020 0.9425
100 40 26 2020 0.9418
200 40 26 2020 0.9518
400 40 26 2020 0.9491
800 40 26 2020 0.9417
100 5 26 2021 0.9314
200 5 26 2021 0.9304
400 5 26 2021 0.9352
800 5 26 2021 0.9377
100 10 26 2021 0.9287
200 10 26 2021 0.9387
400 10 26 2021 0.9401
800 10 26 2021 0.9384
100 20 26 2021 0.9352
200 20 26 2021 0.9406
400 20 26 2021 0.9381
800 20 26 2021 0.9333
100 40 26 2021 0.927
200 40 26 2021 0.9494
400 40 26 2021 0.9405
800 40 26 2021 0.9456
100 5 26 2022 0.9353
200 5 26 2022 0.9213
400 5 26 2022 0.9292
800 5 26 2022 0.9215
100 10 26 2022 0.9268
200 10 26 2022 0.9342
400 10 26 2022 0.9358
800 10 26 2022 0.9333
100 20 26 2022 0.9287
200 20 26 2022 0.9341
400 20 26 2022 0.9333
800 20 26 2022 0.9328
100 40 26 2022 0.9359
200 40 26 2022 0.9322
400 40 26 2022 0.9283
800 40 26 2022 0.9419
100 5 26 2023 0.9183
200 5 26 2023 0.9188
400 5 26 2023 0.9212
800 5 26 2023 0.9292
100 10 26 2023 0.9204
200 10 26 2023 0.9219
400 10 26 2023 0.9199
800 10 26 2023 0.9274
100 20 26 2023 0.9283
200 20 26 2023 0.938
400 20 26 2023 0.9284
800 20 26 2023 0.9199
100 40 26 2023 0.9308
200 40 26 2023 0.931
400 40 26 2023 0.9313
800 40 26 2023 0.9294
100 5 27 1985 0.9426
200 5 27 1985 0.9363
400 5 27 1985 0.9372
800 5 27 1985 0.944
100 10 27 1985 0.9428
200 10 27 1985 0.9407
400 10 27 1985 0.9413
800 10 27 1985 0.944
100 20 27 1985 0.9408
200 20 27 1985 0.9438
400 20 27 1985 0.9421
800 20 27 1985 0.9403
100 40 27 1985 0.942
200 40 27 1985 0.9388
400 40 27 1985 0.9508
800 40 27 1985 0.9452
100 5 27 1986 0.9366
200 5 27 1986 0.9422
400 5 27 1986 0.9353
800 5 27 1986 0.9391
100 10 27 1986 0.9387
200 10 27 1986 0.9376
400 10 27 1986 0.9474
800 10 27 1986 0.9458
100 20 27 1986 0.9484
200 20 27 1986 0.9478
400 20 27 1986 0.946
800 20 27 1986 0.9483
100 40 27 1986 0.9474
200 40 27 1986 0.9444
400 40 27 1986 0.9452
800 40 27 1986 0.9467
100 5 27 1987 0.9459
200 5 27 1987 0.951
400 5 27 1987 0.9456
800 5 27 1987 0.9421
100 10 27 1987 0.9495
200 10 27 1987 0.9435
800 10 27 1987 0.9515
100 20 27 1987 0.9544
200 20 27 1987 0.9542
400 20 27 1987 0.9499
800 20 27 1987 0.9539
100 40 27 1987 0.9533
200 40 27 1987 0.9545
400 40 27 1987 0.9563
800 40 27 1987 0.9623
100 5 27 1988 0.947
200 5 27 1988 0.9449
400 5 27 1988 0.9539
800 5 27 1988 0.9458
100 10 27 1988 0.949
200 10 27 1988 0.9461
400 10 27 1988 0.9459
800 10 27 1988 0.9544
100 20 27 1988 0.9575
200 20 27 1988 0.9546
400 20 27 1988 0.9585
800 20 27 1988 0.9523
100 40 27 1988 0.9524
200 40 27 1988 0.9541
400 40 27 1988 0.9521
800 40 27 1988 0.9493
100 5 27 1989 0.9415
200 5 27 1989 0.9469
400 5 27 1989 0.9351
800 5 27 1989 0.9442
100 10 27 1989 0.9458
200 10 27 1989 0.9521
400 10 27 1989 0.9465
800 10 27 1989 0.9517
100 20 27 1989 0.9566
200 20 27 1989 0.9551
400 20 27 1989 0.9544
800 20 27 1989 0.9485
100 40 27 1989 0.9432
200 40 27 1989 0.9472
400 40 27 1989 0.958
800 40 27 1989 0.9515
100 5 27 1990 0.9329
200 5 27 1990 0.93
400 5 27 1990 0.944
800 5 27 1990 0.9414
100 10 27 1990 0.9394
200 10 27 1990 0.9483
400 10 27 1990 0.9327
800 10 27 1990 0.9418
100 20 27 1990 0.9389
200 20 27 1990 0.9406
400 20 27 1990 0.9397
800 20 27 1990 0.9399
100 40 27 1990 0.9419
200 40 27 1990 0.9418
400 40 27 1990 0.9428
800 40 27 1990 0.9435
100 5 27 1991 0.9346
200 5 27 1991 0.9427
400 5 27 1991 0.9382
800 5 27 1991 0.9448
100 10 27 1991 0.9396
200 10 27 1991 0.9503
400 10 27 1991 0.9376
800 10 27 1991 0.9421
100 20 27 1991 0.9415
200 20 27 1991 0.9533
400 20 27 1991 0.9489
800 20 27 1991 0.9487
100 40 27 1991 0.9475
200 40 27 1991 0.9436
400 40 27 1991 0.9482
800 40 27 1991 0.9487
100 5 27 1992 0.9415
200 5 27 1992 0.931
400 5 27 1992 0.9322
800 5 27 1992 0.9398
100 10 27 1992 0.9386
200 10 27 1992 0.9424
400 10 27 1992 0.9332
800 10 27 1992 0.9442
100 20 27 1992 0.9502
200 20 27 1992 0.9415
400 20 27 1992 0.9562
800 20 27 1992 0.9428
100 40 27 1992 0.944
200 40 27 1992 0.9463
400 40 27 1992 0.9517
800 40 27 1992 0.9462
100 5 27 1993 0.9343
200 5 27 1993 0.9515
400 5 27 1993 0.9409
800 5 27 1993 0.9523
100 10 27 1993 0.9455
200 10 27 1993 0.9467
400 10 27 1993 0.9447
800 10 27 1993 0.9383
100 20 27 1993 0.9447
200 20 27 1993 0.9499
400 20 27 1993 0.9463
800 20 27 1993 0.941
100 40 27 1993 0.9541
200 40 27 1993 0.9542
400 40 27 1993 0.9518
800 40 27 1993 0.9542
100 5 27 1994 0.9319
200 5 27 1994 0.9323
400 5 27 1994 0.9391
800 5 27 1994 0.929
100 10 27 1994 0.9402
200 10 27 1994 0.9357
400 10 27 1994 0.9443
800 10 27 1994 0.9422
100 20 27 1994 0.9428
200 20 27 1994 0.9405
400 20 27 1994 0.9494
800 20 27 1994 0.9411
100 40 27 1994 0.9476
200 40 27 1994 0.947
400 40 27 1994 0.9518
800 40 27 1994 0.9443
100 5 27 1995 0.9376
200 5 27 1995 0.9326
400 5 27 1995 0.9256
800 5 27 1995 0.9241
100 10 27 1995 0.9441
200 10 27 1995 0.9296
400 10 27 1995 0.9417
800 10 27 1995 0.9351
100 20 27 1995 0.9394
200 20 27 1995 0.9483
400 20 27 1995 0.9399
800 20 27 1995 0.9398
100 40 27 1995 0.9412
200 40 27 1995 0.9423
400 40 27 1995 0.9366
800 40 27 1995 0.9414
100 5 27 1996 0.9427
200 5 27 1996 0.9413
400 5 27 1996 0.9361
800 5 27 1996 0.9407
100 10 27 1996 0.9441
200 10 27 1996 0.9374
400 10 27 1996 0.9522
800 10 27 1996 0.945
100 20 27 1996 0.9466
200 20 27 1996 0.943
400 20 27 1996 0.9413
800 20 27 1996 0.9507
100 40 27 1996 0.9452
200 40 27 1996 0.9385
400 40 27 1996 0.9466
800 40 27 1996 0.9398
100 5 27 1997 0.9305
200 5 27 1997 0.9417
400 5 27 1997 0.9285
800 5 27 1997 0.9364
100 10 27 1997 0.9347
200 10 27 1997 0.9433
400 10 27 1997 0.9405
800 10 27 1997 0.945
100 20 27 1997 0.9394
200 20 27 1997 0.9471
400 20 27 1997 0.9445
800 20 27 1997 0.9472
100 40 27 1997 0.9439
200 40 27 1997 0.9469
400 40 27 1997 0.941
800 40 27 1997 0.9431
100 5 27 1998 0.932
200 5 27 1998 0.9276
400 5 27 1998 0.9306
800 5 27 1998 0.9235
100 10 27 1998 0.9387
200 10 27 1998 0.9329
400 10 27 1998 0.9488
800 10 27 1998 0.929
100 20 27 1998 0.9358
200 20 27 1998 0.9427
400 20 27 1998 0.9376
800 20 27 1998 0.9386
100 40 27 1998 0.9389
200 40 27 1998 0.9415
400 40 27 1998 0.9413
800 40 27 1998 0.9415
100 5 27 1999 0.9443
200 5 27 1999 0.9409
400 5 27 1999 0.9433
800 5 27 1999 0.9394
100 10 27 1999 0.9484
200 10 27 1999 0.9516
400 10 27 1999 0.9481
800 10 27 1999 0.9478
100 20 27 1999 0.9482
200 20 27 1999 0.9531
400 20 27 1999 0.9472
800 20 27 1999 0.9513
100 40 27 1999 0.9482
200 40 27 1999 0.9476
400 40 27 1999 0.9511
800 40 27 1999 0.9586
100 5 27 2000 0.9412
200 5 27 2000 0.9366
400 5 27 2000 0.9459
800 5 27 2000 0.9382
100 10 27 2000 0.9488
200 10 27 2000 0.938
400 10 27 2000 0.9412
800 10 27 2000 0.9482
100 20 27 2000 0.9467
200 20 27 2000 0.9549
400 20 27 2000 0.9564
800 20 27 2000 0.95
100 40 27 2000 0.945
200 40 27 2000 0.9572
400 40 27 2000 0.9597
800 40 27 2000 0.9418
100 5 27 2001 0.9512
200 5 27 2001 0.9435
400 5 27 2001 0.9487
800 5 27 2001 0.9489
100 10 27 2001 0.9518
200 10 27 2001 0.9544
400 10 27 2001 0.9538
800 10 27 2001 0.9558
100 20 27 2001 0.9591
200 20 27 2001 0.9533
400 20 27 2001 0.9596
800 20 27 2001 0.9567
100 40 27 2001 0.9565
200 40 27 2001 0.9571
400 40 27 2001 0.9561
800 40 27 2001 0.9578
100 5 27 2002 0.9501
200 5 27 2002 0.9529
400 5 27 2002 0.9517
800 5 27 2002 0.9488
100 10 27 2002 0.955
200 10 27 2002 0.9476
400 10 27 2002 0.9506
800 10 27 2002 0.9522
100 20 27 2002 0.9553
200 20 27 2002 0.9599
400 20 27 2002 0.9613
100 5 28 1985 0.9054
200 5 28 1985 0.9204
400 5 28 1985 0.9198
800 5 28 1985 0.9208
100 10 28 1985 0.9133
200 10 28 1985 0.9246
400 10 28 1985 0.9309
800 10 28 1985 0.9239
100 20 28 1985 0.9205
200 20 28 1985 0.9263
400 20 28 1985 0.9322
800 20 28 1985 0.9285
100 40 28 1985 0.9299
200 40 28 1985 0.9303
400 40 28 1985 0.9223
800 40 28 1985 0.926
100 5 28 1986 0.9127
200 5 28 1986 0.912
400 5 28 1986 0.9221
800 5 28 1986 0.9304
100 10 28 1986 0.9205
200 10 28 1986 0.9275
400 10 28 1986 0.9249
800 10 28 1986 0.9165
100 20 28 1986 0.9227
200 20 28 1986 0.9284
400 20 28 1986 0.9302
800 20 28 1986 0.928
100 40 28 1986 0.9249
200 40 28 1986 0.9153
400 40 28 1986 0.9237
800 40 28 1986 0.9243
100 5 28 1987 0.9222
200 5 28 1987 0.9281
400 5 28 1987 0.9125
800 5 28 1987 0.9099
100 10 28 1987 0.9298
200 10 28 1987 0.9133
400 10 28 1987 0.929
800 10 28 1987 0.9258
100 20 28 1987 0.9243
200 20 28 1987 0.9337
400 20 28 1987 0.9258
800 20 28 1987 0.9237
100 40 28 1987 0.9172
200 40 28 1987 0.923
400 40 28 1987 0.9224
800 40 28 1987 0.9307
100 5 28 1988 0.926
200 5 28 1988 0.9302
400 5 28 1988 0.9248
800 5 28 1988 0.9306
100 10 28 1988 0.934
200 10 28 1988 0.9217
400 10 28 1988 0.9321
800 10 28 1988 0.9309
100 20 28 1988 0.9336
200 20 28 1988 0.9339
400 20 28 1988 0.9424
800 20 28 1988 0.9354
100 40 28 1988 0.9266
200 40 28 1988 0.9342
400 40 28 1988 0.9294
800 40 28 1988 0.9231
100 5 28 1989 0.9113
200 5 28 1989 0.9139
400 5 28 1989 0.9028
800 5 28 1989 0.9099
100 10 28 1989 0.9017
200 10 28 1989 0.914
400 10 28 1989 0.8978
800 10 28 1989 0.911
100 20 28 1989 0.9253
200 20 28 1989 0.9247
400 20 28 1989 0.9275
800 20 28 1989 0.9197
100 40 28 1989 0.9241
200 40 28 1989 0.914
400 40 28 1989 0.9303
800 40 28 1989 0.9133
100 5 28 1990 0.9235
200 5 28 1990 0.9191
400 5 28 1990 0.9217
800 5 28 1990 0.9279
100 10 28 1990 0.9258
200 10 28 1990 0.9301
400 10 28 1990 0.9291
800 10 28 1990 0.9279
100 20 28 1990 0.9276
200 20 28 1990 0.9291
400 20 28 1990 0.9232
800 20 28 1990 0.9193
100 40 28 1990 0.9284
200 40 28 1990 0.9269
400 40 28 1990 0.9237
800 40 28 1990 0.9242
100 5 28 1991 0.9227
200 5 28 1991 0.9251
400 5 28 1991 0.9151
800 5 28 1991 0.9222
100 10 28 1991 0.922
200 10 28 1991 0.9303
400 10 28 1991 0.9367
800 10 28 1991 0.9186
100 20 28 1991 0.9286
200 20 28 1991 0.9213
400 20 28 1991 0.924
800 20 28 1991 0.9304
100 40 28 1991 0.9319
200 40 28 1991 0.9332
400 40 28 1991 0.934
800 40 28 1991 0.9318
100 5 28 1992 0.911
200 5 28 1992 0.9054
400 5 28 1992 0.9161
800 5 28 1992 0.9212
100 10 28 1992 0.9219
200 10 28 1992 0.9145
400 10 28 1992 0.921
800 10 28 1992 0.9241
100 20 28 1992 0.9231
200 20 28 1992 0.916
400 20 28 1992 0.9151
800 20 28 1992 0.9349
100 40 28 1992 0.931
200 40 28 1992 0.9288
400 40 28 1992 0.9361
800 40 28 1992 0.9295
100 5 28 1993 0.9358
200 5 28 1993 0.9311
400 5 28 1993 0.9316
800 5 28 1993 0.9356
100 10 28 1993 0.9265
200 10 28 1993 0.9357
400 10 28 1993 0.9387
800 10 28 1993 0.9308
100 20 28 1993 0.9328
200 20 28 1993 0.9353
400 20 28 1993 0.923
800 20 28 1993 0.9379
100 40 28 1993 0.9391
200 40 28 1993 0.9357
400 40 28 1993 0.9299
800 40 28 1993 0.9404
100 5 28 1994 0.93
200 5 28 1994 0.9229
400 5 28 1994 0.9241
800 5 28 1994 0.9188
100 10 28 1994 0.9328
200 10 28 1994 0.9342
400 10 28 1994 0.9217
800 10 28 1994 0.9325
100 20 28 1994 0.9314
200 20 28 1994 0.9294
400 20 28 1994 0.9269
800 20 28 1994 0.9334
100 40 28 1994 0.9253
200 40 28 1994 0.9325
400 40 28 1994 0.9336
800 40 28 1994 0.9325
100 5 28 1995 0.9205
200 5 28 1995 0.9229
400 5 28 1995 0.9173
800 5 28 1995 0.9257
100 10 28 1995 0.9415
200 10 28 1995 0.9184
400 10 28 1995 0.93
800 10 28 1995 0.9273
100 20 28 1995 0.9262
200 20 28 1995 0.9367
400 20 28 1995 0.9381
800 20 28 1995 0.9247
100 40 28 1995 0.9234
200 40 28 1995 0.9329
400 40 28 1995 0.9274
800 40 28 1995 0.934
100 5 28 1996 0.922
200 5 28 1996 0.924
400 5 28 1996 0.9269
800 5 28 1996 0.9289
100 10 28 1996 0.9286
200 10 28 1996 0.9255
400 10 28 1996 0.927
800 10 28 1996 0.9258
100 20 28 1996 0.9277
200 20 28 1996 0.9243
400 20 28 1996 0.9178
800 20 28 1996 0.9354
100 40 28 1996 0.9317
200 40 28 1996 0.9239
400 40 28 1996 0.934
800 40 28 1996 0.928
100 5 28 1997 0.9154
200 5 28 1997 0.9143
400 5 28 1997 0.9298
800 5 28 1997 0.9251
100 10 28 1997 0.9218
200 10 28 1997 0.932
400 10 28 1997 0.9277
800 10 28 1997 0.928
100 20 28 1997 0.9205
200 20 28 1997 0.9311
400 20 28 1997 0.9259
800 20 28 1997 0.9345
100 40 28 1997 0.9257
200 40 28 1997 0.9239
400 40 28 1997 0.9193
800 40 28 1997 0.9254
100 5 28 1998 0.9196
200 5 28 1998 0.9305
400 5 28 1998 0.9163
800 5 28 1998 0.9312
100 10 28 1998 0.937
200 10 28 1998 0.9341
400 10 28 1998 0.931
800 10 28 1998 0.9274
100 20 28 1998 0.9369
200 20 28 1998 0.9416
400 20 28 1998 0.9312
800 20 28 1998 0.9438
100 40 28 1998 0.9271
200 40 28 1998 0.9337
400 40 28 1998 0.9302
800 40 28 1998 0.9407
100 5 28 1999 0.9409
200 5 28 1999 0.9339
400 5 28 1999 0.9218
800 5 28 1999 0.9283
100 10 28 1999 0.9285
200 10 28 1999 0.9377
400 10 28 1999 0.9308
800 10 28 1999 0.9518
100 20 28 1999 0.9324
200 20 28 1999 0.9317
400 20 28 1999 0.9455
800 20 28 1999 0.9375
100 40 28 1999 0.9455
200 40 28 1999 0.9377
400 40 28 1999 0.9359
800 40 28 1999 0.9372
100 5 28 2000 0.9263
200 5 28 2000 0.9292
400 5 28 2000 0.9241
800 5 28 2000 0.9256
100 10 28 2000 0.9218
200 10 28 2000 0.9359
400 10 28 2000 0.9261
800 10 28 2000 0.9244
100 20 28 2000 0.9376
200 20 28 2000 0.9443
400 20 28 2000 0.9325
800 20 28 2000 0.9262
100 40 28 2000 0.9379
200 40 28 2000 0.9337
400 40 28 2000 0.9407
800 40 28 2000 0.9309
100 5 28 2001 0.9306
200 5 28 2001 0.9363
400 5 28 2001 0.9309
800 5 28 2001 0.9322
100 10 28 2001 0.9355
200 10 28 2001 0.927
400 10 28 2001 0.9371
800 10 28 2001 0.9374
100 20 28 2001 0.9381
200 20 28 2001 0.9394
400 20 28 2001 0.9385
800 20 28 2001 0.9418
100 40 28 2001 0.9402
200 40 28 2001 0.9313
400 40 28 2001 0.9322
800 40 28 2001 0.943
100 5 28 2002 0.9434
200 5 28 2002 0.9374
400 5 28 2002 0.9403
800 5 28 2002 0.932
100 10 28 2002 0.9424
200 10 28 2002 0.9423
400 10 28 2002 0.9356
800 10 28 2002 0.9351
100 20 28 2002 0.945
200 20 28 2002 0.9332
400 20 28 2002 0.9379
800 20 28 2002 0.936
100 40 28 2002 0.9369
200 40 28 2002 0.9397
400 40 28 2002 0.9377
800 40 28 2002 0.93
100 5 28 2003 0.9269
200 5 28 2003 0.9235
400 5 28 2003 0.9259
800 5 28 2003 0.9243
100 10 28 2003 0.9254
200 10 28 2003 0.9223
400 10 28 2003 0.9212
800 10 28 2003 0.9352
100 20 28 2003 0.9356
200 20 28 2003 0.9293
400 20 28 2003 0.9375
800 20 28 2003 0.9355
100 40 28 2003 0.9323
200 40 28 2003 0.9358
400 40 28 2003 0.9434
800 40 28 2003 0.931
100 5 28 2004 0.9283
200 5 28 2004 0.9342
400 5 28 2004 0.9405
800 5 28 2004 0.938
100 10 28 2004 0.9448
200 10 28 2004 0.9318
400 10 28 2004 0.9461
800 10 28 2004 0.9331
100 20 28 2004 0.9376
200 20 28 2004 0.9358
400 20 28 2004 0.936
800 20 28 2004 0.9393
100 40 28 2004 0.9366
200 40 28 2004 0.9403
400 40 28 2004 0.9418
800 40 28 2004 0.9372
100 5 28 2005 0.9401
200 5 28 2005 0.9318
400 5 28 2005 0.9344
800 5 28 2005 0.9418
100 10 28 2005 0.9349
200 10 28 2005 0.9467
400 10 28 2005 0.9331
800 10 28 2005 0.9426
100 20 28 2005 0.9408
200 20 28 2005 0.9359
400 20 28 2005 0.9381
800 20 28 2005 0.9389
100 40 28 2005 0.9447
200 40 28 2005 0.9396
400 40 28 2005 0.9429
800 40 28 2005 0.9434
100 5 28 2006 0.9327
200 5 28 2006 0.9251
400 5 28 2006 0.9264
800 5 28 2006 0.9384
100 10 28 2006 0.9366
200 10 28 2006 0.9295
400 10 28 2006 0.9336
800 10 28 2006 0.928
100 20 28 2006 0.9312
200 20 28 2006 0.9353
400 20 28 2006 0.9379
800 20 28 2006 0.9398
100 40 28 2006 0.9342
200 40 28 2006 0.9391
400 40 28 2006 0.9384
800 40 28 2006 0.9358
100 5 28 2007 0.9327
200 5 28 2007 0.9333
400 5 28 2007 0.9308
800 5 28 2007 0.9224
100 10 28 2007 0.9369
200 10 28 2007 0.9367
400 10 28 2007 0.9338
800 10 28 2007 0.9344
100 20 28 2007 0.9295
200 20 28 2007 0.9427
400 20 28 2007 0.929
800 20 28 2007 0.9374
100 40 28 2007 0.9405
200 40 28 2007 0.9441
400 40 28 2007 0.9368
800 40 28 2007 0.9358
100 5 28 2008 0.9425
200 5 28 2008 0.9494
400 5 28 2008 0.9395
800 5 28 2008 0.9517
100 10 28 2008 0.9418
200 10 28 2008 0.9445
100 5 29 1985 0.9072
200 5 29 1985 0.8925
400 5 29 1985 0.9006
100 10 29 1985 0.9066
200 10 29 1985 0.9208
400 10 29 1985 0.9135
800 10 29 1985 0.9041
100 20 29 1985 0.9044
200 20 29 1985 0.9067
400 20 29 1985 0.9124
800 20 29 1985 0.9155
100 40 29 1985 0.9054
200 40 29 1985 0.916
400 40 29 1985 0.9099
800 40 29 1985 0.9121
100 5 29 1986 0.9219
200 5 29 1986 0.9248
400 5 29 1986 0.9211
800 5 29 1986 0.9214
100 10 29 1986 0.9226
200 10 29 1986 0.9182
400 10 29 1986 0.9308
800 10 29 1986 0.9239
100 20 29 1986 0.9335
200 20 29 1986 0.9266
400 20 29 1986 0.9258
800 20 29 1986 0.9317
100 40 29 1986 0.933
200 40 29 1986 0.9228
400 40 29 1986 0.9243
800 40 29 1986 0.9226
100 5 29 1987 0.9178
200 5 29 1987 0.9211
400 5 29 1987 0.9293
800 5 29 1987 0.92
100 10 29 1987 0.922
200 10 29 1987 0.9222
400 10 29 1987 0.9317
800 10 29 1987 0.9301
100 20 29 1987 0.9307
200 20 29 1987 0.9339
400 20 29 1987 0.9304
800 20 29 1987 0.9271
100 40 29 1987 0.9261
200 40 29 1987 0.9265
400 40 29 1987 0.9267
800 40 29 1987 0.9331
100 5 29 1988 0.9205
200 5 29 1988 0.9247
400 5 29 1988 0.9208
800 5 29 1988 0.9208
100 10 29 1988 0.9276
200 10 29 1988 0.9269
400 10 29 1988 0.9268
800 10 29 1988 0.9248
100 20 29 1988 0.9272
200 20 29 1988 0.9243
400 20 29 1988 0.9269
800 20 29 1988 0.9195
100 40 29 1988 0.9285
200 40 29 1988 0.9211
400 40 29 1988 0.9218
800 40 29 1988 0.9283
100 5 29 1989 0.9029
200 5 29 1989 0.9029
400 5 29 1989 0.9044
100 10 29 1989 0.8977
200 10 29 1989 0.8973
400 10 29 1989 0.9108
800 10 29 1989 0.8998
100 20 29 1989 0.9096
200 20 29 1989 0.9015
400 20 29 1989 0.9151
800 20 29 1989 0.911
100 40 29 1989 0.9159
200 40 29 1989 0.9135
400 40 29 1989 0.9104
800 40 29 1989 0.9132
100 5 29 1990 0.899
200 5 29 1990 0.8971
400 5 29 1990 0.9035
100 10 29 1990 0.9038
200 10 29 1990 0.9081
400 10 29 1990 0.9098
800 10 29 1990 0.9225
100 20 29 1990 0.908
200 20 29 1990 0.9153
400 20 29 1990 0.9188
800 20 29 1990 0.9065
100 40 29 1990 0.9146
200 40 29 1990 0.9152
400 40 29 1990 0.9179
800 40 29 1990 0.9189
100 5 29 1991 0.9172
200 5 29 1991 0.911
400 5 29 1991 0.9105
100 10 29 1991 0.9163
200 10 29 1991 0.9171
400 10 29 1991 0.9068
800 10 29 1991 0.9109
100 20 29 1991 0.9128
200 20 29 1991 0.9097
400 20 29 1991 0.9215
800 20 29 1991 0.9077
100 40 29 1991 0.9156
200 40 29 1991 0.9152
400 40 29 1991 0.9125
800 40 29 1991 0.9184
100 5 29 1992 0.9051
200 5 29 1992 0.9136
400 5 29 1992 0.9086
100 10 29 1992 0.9136
200 10 29 1992 0.9027
400 10 29 1992 0.9146
800 10 29 1992 0.908
100 20 29 1992 0.9117
200 20 29 1992 0.9127
400 20 29 1992 0.9194
800 20 29 1992 0.9214
100 40 29 1992 0.9079
200 40 29 1992 0.9201
400 40 29 1992 0.9177
800 40 29 1992 0.9194
100 5 29 1993 0.9193
200 5 29 1993 0.9187
400 5 29 1993 0.9248
800 5 29 1993 0.9152
100 10 29 1993 0.926
200 10 29 1993 0.92
400 10 29 1993 0.9232
800 10 29 1993 0.9214
100 20 29 1993 0.9252
200 20 29 1993 0.9149
400 20 29 1993 0.9316
800 20 29 1993 0.9239
100 40 29 1993 0.9257
200 40 29 1993 0.9265
400 40 29 1993 0.9272
800 40 29 1993 0.9257
100 5 29 1994 0.9133
200 5 29 1994 0.911
400 5 29 1994 0.9038
800 5 29 1994 0.9087
100 10 29 1994 0.923
200 10 29 1994 0.926
400 10 29 1994 0.9209
800 10 29 1994 0.9226
100 20 29 1994 0.9182
200 20 29 1994 0.9211
400 20 29 1994 0.918
800 20 29 1994 0.9271
100 40 29 1994 0.9246
200 40 29 1994 0.932
400 40 29 1994 0.9249
800 40 29 1994 0.9225
100 5 29 1995 0.9109
200 5 29 1995 0.9184
400 5 29 1995 0.9184
100 10 29 1995 0.9255
200 10 29 1995 0.9214
400 10 29 1995 0.9183
800 10 29 1995 0.922
100 20 29 1995 0.9225
200 20 29 1995 0.9127
400 20 29 1995 0.9182
800 20 29 1995 0.9189
100 40 29 1995 0.9242
200 40 29 1995 0.9139
400 40 29 1995 0.9216
800 40 29 1995 0.92
100 5 29 1996 0.9109
200 5 29 1996 0.9131
400 5 29 1996 0.9079
100 10 29 1996 0.9122
200 10 29 1996 0.9116
400 10 29 1996 0.919
800 10 29 1996 0.9246
100 20 29 1996 0.919
200 20 29 1996 0.9029
400 20 29 1996 0.9161
800 20 29 1996 0.9114
100 40 29 1996 0.918
200 40 29 1996 0.9115
400 40 29 1996 0.9085
800 40 29 1996 0.9197
100 5 30 1985 0.9294
200 5 30 1985 0.9412
400 5 30 1985 0.9419
800 5 30 1985 0.9414
100 10 30 1985 0.9399
200 10 30 1985 0.9431
400 10 30 1985 0.9402
800 10 30 1985 0.9466
100 20 30 1985 0.9417
200 20 30 1985 0.9481
400 20 30 1985 0.9401
800 20 30 1985 0.9381
100 40 30 1985 0.9332
200 40 30 1985 0.9377
400 40 30 1985 0.9434
800 40 30 1985 0.9464
100 5 30 1986 0.9344
200 5 30 1986 0.9378
400 5 30 1986 0.9345
800 5 30 1986 0.9368
100 10 30 1986 0.9317
200 10 30 1986 0.9404
400 10 30 1986 0.9356
800 10 30 1986 0.945
100 20 30 1986 0.9345
200 20 30 1986 0.9407
400 20 30 1986 0.9397
800 20 30 1986 0.9357
100 40 30 1986 0.9425
200 40 30 1986 0.9382
400 40 30 1986 0.9424
800 40 30 1986 0.9362
100 5 30 1987 0.9324
200 5 30 1987 0.9301
400 5 30 1987 0.926
800 5 30 1987 0.9283
100 10 30 1987 0.9323
200 10 30 1987 0.9325
400 10 30 1987 0.9395
800 10 30 1987 0.9363
100 20 30 1987 0.9319
200 20 30 1987 0.9327
400 20 30 1987 0.9375
800 20 30 1987 0.9357
100 40 30 1987 0.9367
200 40 30 1987 0.9314
400 40 30 1987 0.9324
800 40 30 1987 0.9424
100 5 30 1988 0.9363
200 5 30 1988 0.9268
400 5 30 1988 0.9412
800 5 30 1988 0.9382
100 10 30 1988 0.9397
200 10 30 1988 0.9357
400 10 30 1988 0.9415
800 10 30 1988 0.9464
100 20 30 1988 0.9422
200 20 30 1988 0.9365
400 20 30 1988 0.9396
800 20 30 1988 0.9435
100 40 30 1988 0.9351
200 40 30 1988 0.9384
400 40 30 1988 0.9401
800 40 30 1988 0.9439
100 5 30 1989 0.9254
200 5 30 1989 0.9262
400 5 30 1989 0.9238
800 5 30 1989 0.9231
100 10 30 1989 0.9304
200 10 30 1989 0.9259
400 10 30 1989 0.9344
800 10 30 1989 0.9332
100 20 30 1989 0.9319
200 20 30 1989 0.9242
400 20 30 1989 0.925
800 20 30 1989 0.9233
100 40 30 1989 0.9307
